Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV03955,C00200,"P00152,P00445",15/11/2024,TKO
INV03956,C01415,P00390,03/03/2024,MK
INV03957,C00001,"P00299,P00188,P00155",07/11/2024,TKO
INV03958,C00466,"P00207,P00463,P00492,P00374,P00154",28/07/2025,ST
INV03959,C00989,P00300,18/08/2025,MK
INV03960,C00202,"P00123,P00215,P00535,P00068,P00426",03/11/2024,TKO
INV03961,C00405,P00194,08/06/2024,MK
INV03962,C00449,"P00022,P00128,P00259,P00255",12/07/2025,CYB
INV03963,C01365,"P00373,P00353,P00422,P00266,P00525",19/02/2024,CYB
INV03964,C00976,"P00310,P00009,P00048,P00103,P00322",30/07/2025,CYB
INV03965,C00463,"P00446,P00110",24/04/2025,TKO
INV03966,C00918,"P00264,P00111,P00096",20/02/2025,ST
INV03967,C00407,"P00120,P00177,P00172",01/08/2024,CYB
INV03968,C01245,"P00156,P00336,P00108,P00089,P00102,P00242",23/05/2025,CYB
INV03969,C00049,"P00329,P00495",19/02/2025,TKO
INV03970,C01023,"P00051,P00402,P00057",10/09/2024,MK
INV03971,C00027,"P00273,P00431,P00125,P00026",25/07/2025,MK
INV03972,C00713,"P00279,P00214,P00010",14/11/2024,MK
INV03973,C00645,"P00432,P00413",17/05/2025,CYB
INV03974,C01346,P00363,04/01/2025,TKO
INV03975,C00304,"P00373,P00353,P00422,P00266",01/01/2024,TKO
INV03976,C00057,"P00156,P00336,P00108,P00089,P00426,P00087",23/11/2024,CYB
INV03977,C00488,"P00156,P00336,P00108,P00089",23/08/2025,CYB
INV03978,C00811,"P00488,P00378,P00542,P00545,P00041",13/06/2025,MK
INV03979,C00527,"P00023,P00284,P00306,P00495",10/01/2025,MK
INV03980,C00269,"P00518,P00302,P00228,P00210,P00013",29/03/2024,MK
INV03981,C00346,"P00373,P00353,P00422,P00266,P00331,P00335",17/03/2025,TKO
INV03982,C00041,"P00493,P00463",12/08/2025,ST
INV03983,C00444,"P00536,P00151,P00273",23/03/2025,TKO
INV03984,C00423,"P00103,P00478,P00031,P00547,P00129",14/02/2024,CYB
INV03985,C00673,"P00208,P00045,P00327",12/11/2025,MK
INV03986,C00229,"P00095,P00243",29/08/2024,MK
INV03987,C00868,"P00023,P00494",08/08/2024,TKO
INV03988,C00804,"P00498,P00225",30/05/2025,ST
INV03989,C00233,"P00223,P00476,P00124",03/03/2025,MK
INV03990,C01067,"P00391,P00382,P00242,P00127",27/12/2024,TKO
INV03991,C00990,"P00373,P00353,P00422,P00266,P00320",18/06/2024,ST
INV03992,C00172,"P00419,P00023,P00276",20/07/2024,CYB
INV03993,C00934,"P00529,P00508",31/12/2025,TKO
INV03994,C00420,"P00379,P00106,P00451",30/03/2024,MK
INV03995,C00428,"P00373,P00353,P00422,P00266,P00189",30/09/2025,CYB
INV03996,C00412,"P00421,P00522,P00283,P00122,P00313",16/08/2024,MK
INV03997,C00771,"P00287,P00467,P00344,P00214",19/09/2025,ST
INV03998,C00827,"P00104,P00287,P00215,P00160",25/10/2025,ST
INV03999,C00272,"P00374,P00492",01/02/2024,TKO
INV04000,C00018,"P00545,P00538,P00269",13/07/2025,TKO
INV04001,C00435,"P00373,P00353,P00422,P00266,P00237,P00322",28/06/2024,CYB
INV04002,C01235,"P00156,P00336,P00108,P00089,P00346,P00491",28/11/2024,CYB
INV04003,C00663,"P00373,P00353,P00422,P00266,P00019",02/08/2024,CYB
INV04004,C00270,"P00373,P00353,P00422,P00266,P00212",26/06/2024,MK
INV04005,C00864,"P00373,P00353,P00422,P00266",02/03/2025,MK
INV04006,C00409,"P00373,P00353,P00422,P00266",09/10/2025,MK
INV04007,C00374,"P00303,P00113,P00048",22/12/2024,TKO
INV04008,C01055,P00187,19/09/2024,CYB
INV04009,C00986,"P00392,P00144,P00162,P00355",29/06/2024,CYB
INV04010,C00040,"P00076,P00130,P00134",29/11/2025,CYB
INV04011,C00562,"P00216,P00518,P00162,P00436",10/11/2025,CYB
INV04012,C00108,"P00156,P00336,P00108,P00089,P00085",23/04/2024,MK
INV04013,C00972,"P00373,P00353,P00422,P00266,P00111",19/02/2025,TKO
INV04014,C01203,"P00071,P00524,P00253,P00357,P00102",06/09/2025,CYB
INV04015,C01192,"P00358,P00300",11/08/2025,CYB
INV04016,C00194,P00213,17/12/2025,ST
INV04017,C00924,"P00156,P00336,P00108,P00089,P00188",13/10/2024,TKO
INV04018,C00562,"P00498,P00043,P00542,P00065,P00430",08/01/2025,MK
INV04019,C00846,"P00490,P00354,P00188,P00053,P00226",21/10/2024,TKO
INV04020,C00255,"P00340,P00420,P00487",24/05/2024,CYB
INV04021,C00461,"P00373,P00353,P00422,P00266,P00196,P00304",15/10/2024,CYB
INV04022,C00809,P00454,18/11/2025,TKO
INV04023,C00859,"P00021,P00529",29/10/2024,CYB
INV04024,C00717,"P00236,P00074,P00450,P00008,P00223",26/04/2024,CYB
INV04025,C01355,"P00147,P00063,P00077",29/11/2025,TKO
INV04026,C00548,"P00094,P00523",09/03/2025,ST
INV04027,C01203,"P00205,P00133,P00436,P00309,P00492",25/10/2024,TKO
INV04028,C00046,P00467,03/02/2024,MK
INV04029,C01251,"P00394,P00307,P00148,P00459",01/11/2024,CYB
INV04030,C00354,"P00099,P00248",02/09/2025,MK
INV04031,C01019,"P00373,P00353,P00422,P00266,P00504",07/02/2024,ST
INV04032,C01407,"P00373,P00353,P00422,P00266",10/01/2024,MK
INV04033,C00064,"P00373,P00353,P00422,P00266",10/06/2024,CYB
INV04034,C00363,"P00547,P00078,P00087",24/10/2024,MK
INV04035,C00306,P00278,07/02/2025,TKO
INV04036,C00740,P00537,17/08/2024,CYB
INV04037,C00815,"P00166,P00213,P00422,P00038",25/06/2024,TKO
INV04038,C00714,"P00459,P00213,P00410,P00426",03/04/2024,CYB
INV04039,C00315,"P00097,P00014,P00536,P00047",08/07/2025,CYB
INV04040,C00532,"P00057,P00298,P00125,P00289",25/09/2025,MK
INV04041,C00223,"P00156,P00336,P00108,P00089",30/04/2024,CYB
INV04042,C00668,"P00379,P00179,P00210,P00071,P00531",02/08/2024,CYB
INV04043,C01425,"P00217,P00085,P00327",21/10/2025,TKO
INV04044,C01147,P00488,07/06/2025,MK
INV04045,C00054,"P00373,P00353,P00422,P00266,P00216",29/12/2025,TKO
INV04046,C00910,"P00373,P00353,P00422,P00266,P00512,P00260",07/10/2024,ST
INV04047,C00963,"P00525,P00359",26/09/2024,MK
INV04048,C01264,P00451,23/08/2025,MK
INV04049,C01417,"P00073,P00177",19/01/2024,MK
INV04050,C00435,"P00373,P00353,P00422,P00266,P00144",29/05/2024,MK
INV04051,C00705,"P00249,P00534,P00016,P00089,P00473",14/06/2025,MK
INV04052,C00317,P00315,05/04/2025,CYB
INV04053,C01395,P00449,05/01/2024,CYB
INV04054,C00235,P00507,28/04/2025,ST
INV04055,C01283,"P00444,P00468,P00133",19/02/2024,TKO
INV04056,C00193,P00043,28/06/2025,MK
INV04057,C01013,"P00156,P00336,P00108,P00089",16/04/2025,MK
INV04058,C00476,"P00255,P00071,P00321",26/02/2025,MK
INV04059,C00400,"P00373,P00353,P00422,P00266,P00013",31/03/2025,ST
INV04060,C01274,"P00373,P00353,P00422,P00266,P00024",03/12/2024,ST
INV04061,C00634,"P00341,P00409",29/12/2024,CYB
INV04062,C00028,"P00068,P00205,P00523,P00409",30/06/2025,TKO
INV04063,C00403,P00442,13/01/2024,MK
INV04064,C00005,"P00156,P00336,P00108,P00089",28/07/2024,CYB
INV04065,C01367,"P00070,P00247,P00044,P00244",12/01/2025,MK
INV04066,C00440,"P00156,P00336,P00108,P00089",20/09/2024,CYB
INV04067,C01075,"P00156,P00336,P00108,P00089,P00038",01/04/2025,MK
INV04068,C01124,P00117,02/07/2024,CYB
INV04069,C01087,"P00311,P00375,P00444,P00547,P00125",03/04/2025,CYB
INV04070,C01106,P00178,13/05/2024,TKO
INV04071,C01158,"P00436,P00297,P00437,P00085,P00136",07/01/2025,CYB
INV04072,C01254,"P00355,P00345,P00093,P00297,P00246",29/10/2024,MK
INV04073,C00306,"P00178,P00543,P00469,P00053",23/08/2024,MK
INV04074,C00734,"P00156,P00336,P00108,P00089,P00109",19/05/2024,TKO
INV04075,C00882,"P00483,P00155,P00010,P00028,P00129",08/04/2025,MK
INV04076,C00460,"P00466,P00044",25/07/2025,TKO
INV04077,C01389,"P00373,P00353,P00422,P00266",14/02/2024,MK
INV04078,C00881,"P00531,P00340",29/07/2024,TKO
INV04079,C00924,"P00040,P00178,P00525,P00359",17/04/2024,TKO
INV04080,C00791,"P00156,P00336,P00108,P00089",03/10/2024,MK
INV04081,C00428,"P00172,P00500,P00384",31/12/2025,CYB
INV04082,C00720,"P00446,P00162,P00304",04/08/2025,CYB
INV04083,C00158,"P00064,P00402",11/01/2025,CYB
INV04084,C00135,"P00156,P00336,P00108,P00089,P00405",12/04/2024,TKO
INV04085,C01198,"P00373,P00353,P00422,P00266",18/11/2024,CYB
INV04086,C00108,P00424,17/09/2025,MK
INV04087,C01420,"P00289,P00438",12/02/2025,TKO
INV04088,C00887,"P00054,P00367",15/02/2025,ST
INV04089,C00145,"P00247,P00506,P00379,P00152,P00272",26/08/2025,ST
INV04090,C00626,P00020,29/10/2024,MK
INV04091,C00812,"P00392,P00146,P00309,P00378,P00119",16/11/2024,TKO
INV04092,C00221,"P00134,P00014,P00414,P00406",23/03/2024,TKO
INV04093,C00910,P00541,26/02/2025,CYB
INV04094,C01278,"P00039,P00524,P00043,P00400,P00205",07/09/2025,ST
INV04095,C01012,"P00011,P00075,P00213,P00298",19/01/2025,MK
INV04096,C00394,"P00177,P00132,P00457,P00134",31/10/2024,CYB
INV04097,C01437,P00112,21/10/2024,MK
INV04098,C01324,"P00156,P00336,P00108,P00089",11/06/2025,CYB
INV04099,C00323,"P00373,P00353,P00422,P00266,P00191,P00235",06/02/2024,CYB
INV04100,C00530,"P00373,P00353,P00422,P00266",15/05/2024,CYB
INV04101,C00238,"P00162,P00262,P00157,P00116",22/11/2024,TKO
INV04102,C00877,P00067,16/04/2024,CYB
INV04103,C00514,"P00520,P00097,P00199",18/12/2024,TKO
INV04104,C01120,"P00156,P00336,P00108,P00089",02/04/2025,CYB
INV04105,C00730,P00492,21/02/2025,TKO
INV04106,C00029,"P00415,P00358,P00116,P00363,P00486",17/12/2024,TKO
INV04107,C00756,"P00096,P00344,P00226,P00203,P00187",24/05/2025,MK
INV04108,C00527,"P00156,P00336,P00108,P00089,P00286,P00411",04/11/2025,TKO
INV04109,C00466,"P00215,P00446",22/03/2024,ST
INV04110,C00204,"P00376,P00444,P00298,P00359,P00201",17/02/2025,CYB
INV04111,C00892,"P00038,P00339,P00247",25/02/2025,ST
INV04112,C01138,"P00373,P00353,P00422,P00266,P00146",19/01/2025,MK
INV04113,C00615,P00408,17/06/2024,CYB
INV04114,C00571,"P00278,P00115,P00425,P00155,P00054",25/11/2025,CYB
INV04115,C00593,"P00386,P00409,P00068,P00067,P00326",08/06/2024,ST
INV04116,C00308,"P00156,P00336,P00108,P00089,P00349,P00298",01/03/2025,CYB
INV04117,C00444,"P00373,P00353,P00422,P00266,P00318",08/05/2024,ST
INV04118,C01106,"P00373,P00353,P00422,P00266,P00485,P00062",26/02/2024,CYB
INV04119,C00917,"P00373,P00353,P00422,P00266,P00401,P00233",07/10/2024,TKO
INV04120,C01040,"P00547,P00297,P00280",14/09/2025,CYB
INV04121,C01361,"P00375,P00125,P00061,P00101",30/04/2024,MK
INV04122,C01391,"P00177,P00112,P00476",16/02/2025,MK
INV04123,C01015,"P00001,P00256,P00455,P00283",19/10/2025,TKO
INV04124,C01103,"P00544,P00372",28/12/2025,MK
INV04125,C00403,"P00281,P00114",25/01/2024,MK
INV04126,C00245,"P00373,P00353,P00422,P00266,P00385,P00463",15/06/2024,TKO
INV04127,C00853,"P00125,P00450",03/11/2024,CYB
INV04128,C00845,"P00035,P00349,P00322,P00412,P00303",22/07/2024,ST
INV04129,C00930,"P00376,P00115,P00100",12/08/2025,MK
INV04130,C01314,"P00398,P00404,P00501",03/05/2024,MK
INV04131,C00669,"P00222,P00341,P00190",07/04/2025,MK
INV04132,C00197,"P00373,P00353,P00422,P00266,P00159,P00091",23/08/2025,MK
INV04133,C00456,"P00441,P00455,P00272,P00016,P00034",06/05/2024,TKO
INV04134,C00768,P00115,31/12/2025,CYB
INV04135,C01152,"P00373,P00353,P00422,P00266,P00051,P00200",18/06/2024,TKO
INV04136,C01278,P00316,26/03/2024,MK
INV04137,C00739,"P00441,P00546,P00327,P00414,P00136",27/09/2024,CYB
INV04138,C00930,P00374,04/11/2025,MK
INV04139,C00410,"P00050,P00116,P00192",21/08/2025,ST
INV04140,C00549,"P00284,P00153",15/01/2024,MK
INV04141,C00375,"P00183,P00133,P00474,P00308,P00468",23/05/2025,TKO
INV04142,C00802,"P00156,P00336,P00108,P00089",09/05/2024,CYB
INV04143,C00821,P00449,03/01/2025,MK
INV04144,C00695,"P00134,P00504,P00071",29/12/2025,ST
INV04145,C01052,"P00373,P00353,P00422,P00266,P00150,P00383",26/09/2025,TKO
INV04146,C00348,"P00129,P00405,P00174",23/11/2024,TKO
INV04147,C01288,"P00351,P00095",16/05/2024,CYB
INV04148,C00272,"P00312,P00092,P00505",10/05/2025,TKO
INV04149,C01290,"P00476,P00397",07/10/2025,MK
INV04150,C00563,"P00381,P00291",21/08/2025,MK
INV04151,C00603,P00236,06/11/2024,MK
INV04152,C00750,P00086,15/09/2025,MK
INV04153,C01295,"P00003,P00041,P00477,P00523,P00271",13/06/2024,MK
INV04154,C01284,"P00156,P00336,P00108,P00089,P00455",09/09/2025,MK
INV04155,C00005,"P00267,P00121,P00515,P00095",24/11/2024,MK
INV04156,C00060,"P00373,P00353,P00422,P00266,P00540",14/12/2025,CYB
INV04157,C01365,"P00156,P00336,P00108,P00089",14/12/2025,TKO
INV04158,C00940,P00418,19/08/2025,CYB
INV04159,C00407,"P00373,P00353,P00422,P00266,P00025,P00057",11/06/2024,TKO
INV04160,C00722,"P00191,P00099",07/05/2025,MK
INV04161,C01201,"P00056,P00071,P00115,P00374,P00077",11/12/2025,MK
INV04162,C00181,"P00163,P00059,P00218,P00145,P00334",19/12/2025,TKO
INV04163,C01182,"P00190,P00540,P00522",03/09/2025,MK
INV04164,C01255,"P00156,P00336,P00108,P00089,P00151",25/11/2024,CYB
INV04165,C01351,P00305,14/02/2025,MK
INV04166,C00419,"P00373,P00353,P00422,P00266,P00220",01/10/2024,MK
INV04167,C01143,"P00156,P00336,P00108,P00089,P00168",10/05/2024,MK
INV04168,C00522,"P00156,P00336,P00108,P00089",05/12/2024,CYB
INV04169,C00332,"P00452,P00040,P00476,P00207",24/02/2024,ST
INV04170,C01224,"P00156,P00336,P00108,P00089,P00359",12/06/2024,CYB
INV04171,C01379,"P00495,P00418,P00527,P00131,P00051",31/03/2024,ST
INV04172,C00104,"P00447,P00284,P00289",26/07/2025,TKO
INV04173,C00705,P00008,25/04/2025,MK
INV04174,C00660,"P00466,P00141",30/04/2025,TKO
INV04175,C01347,"P00156,P00336,P00108,P00089",27/02/2024,ST
INV04176,C00212,P00361,16/08/2024,CYB
INV04177,C00860,P00531,11/01/2025,TKO
INV04178,C00413,"P00434,P00034,P00401,P00087",17/03/2024,MK
INV04179,C01036,"P00133,P00428,P00260",08/03/2024,TKO
INV04180,C00078,"P00236,P00261",15/02/2024,ST
INV04181,C01413,"P00373,P00353,P00422,P00266",10/06/2024,ST
INV04182,C00192,"P00329,P00426,P00451,P00538",30/10/2024,ST
INV04183,C00439,"P00156,P00336,P00108,P00089,P00452,P00360",01/12/2024,MK
INV04184,C00715,"P00130,P00409,P00376",04/03/2025,ST
INV04185,C00977,"P00373,P00353,P00422,P00266,P00342,P00508",26/06/2024,TKO
INV04186,C01173,"P00515,P00528,P00428,P00282,P00353",23/06/2024,TKO
INV04187,C00965,"P00261,P00089",21/10/2024,MK
INV04188,C00723,"P00335,P00544,P00412",01/09/2025,CYB
INV04189,C01341,P00410,26/08/2024,CYB
INV04190,C00777,"P00156,P00336,P00108,P00089",25/04/2025,TKO
INV04191,C00802,"P00227,P00240",10/10/2025,TKO
INV04192,C01223,"P00333,P00221,P00286",15/01/2025,CYB
INV04193,C01124,"P00156,P00336,P00108,P00089,P00189,P00027",14/09/2024,MK
INV04194,C00965,"P00129,P00002,P00167,P00523,P00317",21/11/2024,ST
INV04195,C00536,"P00414,P00449,P00400,P00029",18/12/2024,TKO
INV04196,C01420,"P00171,P00433,P00065",21/03/2025,TKO
INV04197,C01419,"P00156,P00336,P00108,P00089,P00112,P00456",09/11/2024,CYB
INV04198,C01377,"P00231,P00461,P00238,P00152,P00015",31/07/2024,TKO
INV04199,C00551,"P00026,P00241,P00144",15/06/2025,CYB
INV04200,C01035,"P00426,P00154",25/06/2025,MK
INV04201,C00718,"P00357,P00355,P00177",05/06/2024,CYB
INV04202,C00226,"P00110,P00047",25/04/2025,ST
INV04203,C00770,"P00156,P00336,P00108,P00089,P00071,P00069",08/11/2025,CYB
INV04204,C01086,"P00156,P00336,P00108,P00089,P00531",08/11/2024,CYB
INV04205,C01422,P00305,31/12/2024,ST
INV04206,C01440,"P00155,P00327,P00209,P00144,P00063",28/12/2024,TKO
INV04207,C00811,"P00373,P00353,P00422,P00266",13/07/2024,MK
INV04208,C00581,"P00373,P00353,P00422,P00266",28/06/2025,TKO
INV04209,C00244,"P00156,P00336,P00108,P00089,P00201,P00266",29/10/2024,MK
INV04210,C00648,"P00156,P00336,P00108,P00089,P00297",11/07/2024,TKO
INV04211,C00791,"P00444,P00363",26/05/2025,MK
INV04212,C00828,P00044,05/11/2025,MK
INV04213,C00603,"P00464,P00280,P00327,P00190,P00542",14/11/2024,CYB
INV04214,C00395,"P00156,P00336,P00108,P00089",13/10/2025,TKO
INV04215,C00746,P00495,31/05/2024,TKO
INV04216,C01288,"P00287,P00520",25/07/2025,CYB
INV04217,C01445,"P00156,P00336,P00108,P00089",15/12/2025,ST
INV04218,C00256,"P00095,P00385,P00119,P00182,P00100",18/06/2024,MK
INV04219,C00761,P00062,24/11/2025,TKO
INV04220,C00030,"P00086,P00268,P00043,P00232,P00361",16/01/2024,TKO
INV04221,C00116,"P00156,P00336,P00108,P00089",04/06/2025,ST
INV04222,C01210,"P00353,P00139,P00016",25/07/2024,CYB
INV04223,C00147,"P00373,P00353,P00422,P00266",30/01/2025,MK
INV04224,C00006,"P00239,P00002,P00323",20/08/2025,CYB
INV04225,C00917,"P00156,P00336,P00108,P00089,P00087",22/07/2025,MK
INV04226,C00730,"P00156,P00336,P00108,P00089",18/10/2024,CYB
INV04227,C00265,"P00511,P00268,P00344,P00200",01/01/2025,MK
INV04228,C00279,"P00116,P00321,P00253,P00537",21/11/2025,MK
INV04229,C01023,"P00281,P00050,P00484,P00263",10/01/2024,MK
INV04230,C01195,"P00424,P00318,P00194",29/08/2024,ST
INV04231,C00028,P00492,12/05/2024,TKO
INV04232,C00418,"P00126,P00189,P00479,P00316",03/01/2024,CYB
INV04233,C00058,P00492,16/03/2025,TKO
INV04234,C00767,"P00165,P00357,P00330",02/05/2024,TKO
INV04235,C00526,"P00170,P00387,P00352,P00034",16/06/2024,CYB
INV04236,C00459,"P00430,P00507,P00542,P00223",16/05/2025,MK
INV04237,C00118,"P00157,P00356,P00295,P00532",14/03/2024,TKO
INV04238,C00387,"P00373,P00353,P00422,P00266,P00300",17/10/2024,CYB
INV04239,C00639,"P00469,P00343",19/10/2024,TKO
INV04240,C01017,"P00373,P00353,P00422,P00266",15/02/2024,TKO
INV04241,C00485,"P00290,P00441,P00054,P00012",08/09/2024,ST
INV04242,C01294,"P00522,P00303,P00328",19/11/2024,CYB
INV04243,C00494,"P00539,P00385",12/04/2024,TKO
INV04244,C00819,P00049,12/09/2024,CYB
INV04245,C01402,"P00236,P00118,P00225,P00133",24/04/2025,TKO
INV04246,C00473,"P00373,P00353,P00422,P00266",07/12/2024,ST
INV04247,C00826,"P00508,P00416,P00247",12/04/2024,CYB
INV04248,C00669,"P00412,P00180,P00448,P00111",03/06/2024,TKO
INV04249,C00793,"P00373,P00353,P00422,P00266",01/04/2024,CYB
INV04250,C00554,"P00156,P00336,P00108,P00089,P00358",25/07/2025,CYB
INV04251,C01108,"P00202,P00208",06/05/2025,TKO
INV04252,C00835,"P00373,P00353,P00422,P00266",13/05/2025,TKO
INV04253,C00678,"P00316,P00331,P00465,P00083,P00107",11/03/2025,TKO
INV04254,C01076,"P00156,P00336,P00108,P00089,P00185",13/09/2025,TKO
INV04255,C00542,"P00155,P00522,P00514",18/05/2024,TKO
INV04256,C00285,"P00519,P00159",27/04/2024,TKO
INV04257,C00600,"P00156,P00336,P00108,P00089,P00188,P00047",01/07/2024,TKO
INV04258,C01200,P00107,23/11/2024,CYB
INV04259,C00074,"P00526,P00296,P00510,P00218",16/06/2025,ST
INV04260,C01021,"P00373,P00353,P00422,P00266,P00068,P00150",01/04/2024,CYB
INV04261,C00514,"P00358,P00264,P00087,P00436,P00166",11/05/2025,TKO
INV04262,C01062,"P00373,P00353,P00422,P00266,P00448,P00295",28/07/2024,CYB
INV04263,C00602,"P00208,P00092,P00072,P00400",06/01/2024,ST
INV04264,C00156,"P00361,P00427,P00146,P00335,P00022",15/10/2025,MK
INV04265,C01035,"P00024,P00407,P00057",07/04/2024,MK
INV04266,C00464,"P00064,P00097",28/11/2024,CYB
INV04267,C01046,"P00429,P00232",05/07/2025,MK
INV04268,C01397,"P00104,P00259,P00123,P00058,P00121",10/06/2025,MK
INV04269,C00408,"P00373,P00353,P00422,P00266,P00329,P00260",04/02/2025,ST
INV04270,C01210,"P00156,P00336,P00108,P00089,P00033",13/07/2024,MK
INV04271,C01240,"P00284,P00025,P00380,P00263,P00256",12/09/2025,CYB
INV04272,C00362,"P00450,P00300,P00526,P00475,P00223",10/05/2025,MK
INV04273,C00748,"P00234,P00086,P00262,P00177",27/10/2025,TKO
INV04274,C00992,"P00209,P00058,P00192,P00189,P00490",10/06/2024,MK
INV04275,C01372,"P00328,P00337",10/02/2025,TKO
INV04276,C01256,"P00457,P00366,P00075,P00359,P00532",26/04/2024,TKO
INV04277,C00945,"P00276,P00459",03/05/2025,MK
INV04278,C00468,"P00201,P00304,P00328",14/09/2024,CYB
INV04279,C00663,"P00508,P00498,P00039,P00024",08/10/2024,CYB
INV04280,C00594,"P00428,P00518",09/01/2025,MK
INV04281,C00024,"P00158,P00043",26/04/2025,CYB
INV04282,C00597,"P00092,P00523,P00177",24/08/2025,MK
INV04283,C00614,"P00216,P00052,P00367",06/01/2024,MK
INV04284,C00827,"P00025,P00007,P00415",09/04/2025,ST
INV04285,C01016,"P00517,P00028",01/11/2025,CYB
INV04286,C01098,"P00156,P00336,P00108,P00089,P00264,P00543",06/04/2025,TKO
INV04287,C00536,"P00156,P00336,P00108,P00089",17/03/2025,ST
INV04288,C00914,P00216,17/01/2024,CYB
INV04289,C01396,"P00512,P00542,P00083",23/03/2025,MK
INV04290,C01013,"P00256,P00524",02/05/2024,TKO
INV04291,C00643,"P00258,P00475,P00279,P00528,P00321",04/11/2024,MK
INV04292,C01008,"P00104,P00533",15/12/2024,CYB
INV04293,C01007,"P00495,P00422,P00272",19/03/2024,TKO
INV04294,C00845,"P00052,P00204,P00081",17/03/2024,MK
INV04295,C01057,P00302,07/01/2024,MK
INV04296,C00079,"P00043,P00091,P00498,P00198,P00332",16/11/2024,TKO
INV04297,C00221,"P00111,P00034,P00215,P00440",18/06/2024,MK
INV04298,C01427,P00336,04/05/2024,TKO
INV04299,C00730,"P00111,P00047,P00534,P00266,P00231",24/04/2024,TKO
INV04300,C01040,"P00392,P00250,P00521,P00303",21/09/2024,ST
INV04301,C00252,"P00303,P00513,P00250,P00412,P00072",15/06/2025,TKO
INV04302,C00788,"P00373,P00353,P00422,P00266,P00190,P00523",22/10/2024,MK
INV04303,C01271,P00494,12/08/2025,CYB
INV04304,C00873,P00339,27/03/2024,CYB
INV04305,C01066,"P00469,P00069",29/05/2024,ST
INV04306,C01162,"P00052,P00398,P00466,P00047",22/07/2025,MK
INV04307,C00241,P00510,25/10/2024,MK
INV04308,C00573,P00241,02/12/2025,TKO
INV04309,C00790,"P00200,P00194",02/12/2024,CYB
INV04310,C00368,"P00169,P00300,P00262",29/12/2025,MK
INV04311,C00451,P00073,18/06/2024,MK
INV04312,C01266,"P00166,P00082,P00536",10/02/2025,TKO
INV04313,C00189,"P00373,P00353,P00422,P00266,P00389",22/12/2025,TKO
INV04314,C01109,"P00498,P00428",21/01/2025,CYB
INV04315,C00286,"P00504,P00283,P00303",25/01/2024,MK
INV04316,C01167,"P00019,P00109,P00341,P00312,P00346",07/05/2024,MK
INV04317,C00568,"P00442,P00483,P00394,P00021",05/09/2024,CYB
INV04318,C00333,"P00085,P00467,P00363",24/06/2024,MK
INV04319,C00570,"P00373,P00353,P00422,P00266,P00149,P00347",20/09/2025,TKO
INV04320,C01062,"P00065,P00470,P00430,P00295",06/04/2024,CYB
INV04321,C00017,P00379,07/09/2025,MK
INV04322,C00407,"P00128,P00192,P00531,P00044,P00099",12/09/2025,ST
INV04323,C01234,"P00373,P00353,P00422,P00266,P00222",30/04/2024,CYB
INV04324,C00309,"P00368,P00308,P00009,P00013",29/11/2024,CYB
INV04325,C00618,"P00448,P00531,P00272",19/06/2024,CYB
INV04326,C01099,"P00156,P00336,P00108,P00089",20/03/2025,CYB
INV04327,C00050,"P00410,P00398,P00323,P00386,P00193",07/10/2025,CYB
INV04328,C00086,P00439,26/11/2024,ST
